Id,Total words,Average words per sentence,Total OOV words,Average OOV words,Most frequent unigrams 1,Most frequent unigrams 2,Most frequent unigrams 3,Most frequent unigrams 4,Most frequent unigrams 5,Most frequent unigrams 6,Most frequent bigrams 1,Most frequent bigrams 2,Most frequent bigrams 3,Most frequent bigrams 4,Most frequent bigrams 5,Most frequent bigrams 6,Most frequent trigrams 1,Most frequent trigrams 2,Most frequent trigrams 3,Most frequent trigrams 4,Most frequent trigrams 5,Most frequent trigrams 6
222,411,17.125,148,0.1517412935323383,8,6,5,5,4,4,3,3,2,2,2,1,1,1,1,1,1,1
223,115,14.375,22,0.11304347826086956,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
224,348,16.571428571428573,95,0.09649122807017543,6,5,4,4,3,3,2,2,2,2,2,1,2,2,1,1,1,1
225,910,14.67741935483871,299,0.12797281993204984,16,6,6,5,5,4,2,2,1,1,1,1,1,1,1,1,1,1
226,720,18.94736842105263,196,0.11977715877437325,10,9,7,6,5,5,2,2,2,2,2,2,2,1,1,1,1,1
227,205,13.666666666666666,71,0.13930348258706468,6,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1
228,487,12.81578947368421,141,0.14906832298136646,7,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
229,349,15.173913043478262,106,0.12173913043478261,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
230,423,16.26923076923077,113,0.10653753026634383,7,5,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
231,874,23.0,283,0.13904982618771727,11,10,10,6,5,5,10,4,3,2,2,2,3,1,1,1,1,1
232,747,18.675,168,0.08807588075880758,12,11,11,7,7,7,6,5,3,3,2,2,3,2,2,2,2,1
233,365,15.208333333333334,125,0.09090909090909091,15,7,7,6,5,5,4,4,3,3,2,2,3,3,2,2,1,1
234,213,14.2,73,0.11428571428571428,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
235,273,13.65,82,0.1259259259259259,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
236,794,15.88,211,0.08656330749354005,11,10,7,6,6,6,3,3,3,2,2,2,2,2,1,1,1,1
237,369,15.375,120,0.13535911602209943,6,4,3,3,3,2,2,2,2,1,1,1,2,2,1,1,1,1
238,227,14.1875,84,0.1643835616438356,6,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
239,436,15.571428571428571,131,0.14883720930232558,8,6,4,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1
240,314,18.470588235294116,103,0.13861386138613863,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
241,625,16.025641025641026,172,0.08794788273615635,10,8,6,5,5,5,2,2,1,1,1,1,1,1,1,1,1,1
242,212,13.25,92,0.19230769230769232,6,3,3,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1
243,597,19.9,202,0.15608919382504288,7,7,5,5,5,5,5,2,2,2,2,2,2,1,1,1,1,1
244,405,12.272727272727273,120,0.09873417721518987,8,5,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1
245,184,12.266666666666667,69,0.18232044198895028,4,4,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1
246,325,27.083333333333332,84,0.1021671826625387,9,5,5,5,4,4,2,2,2,2,2,2,2,2,1,1,1,1
247,295,14.75,90,0.10839160839160839,7,5,3,3,2,2,3,2,2,2,2,1,2,1,1,1,1,1
248,193,17.545454545454547,53,0.12435233160621761,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
249,597,19.258064516129032,158,0.10490693739424704,12,12,5,5,5,5,3,3,2,2,2,2,2,2,2,1,1,1
250,508,18.814814814814813,124,0.10119047619047619,8,7,6,6,6,6,2,2,2,2,2,2,1,1,1,1,1,1
251,765,16.27659574468085,252,0.11140939597315436,12,10,8,6,6,5,3,2,2,2,2,2,2,1,1,1,1,1
252,101,20.2,22,0.13861386138613863,4,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
253,1017,20.755102040816325,339,0.16817724068479356,13,12,10,6,6,6,3,3,3,2,2,2,2,1,1,1,1,1
254,170,12.142857142857142,62,0.16167664670658682,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
255,655,13.936170212765957,236,0.12012480499219969,11,7,6,6,6,5,2,2,2,2,1,1,2,1,1,1,1,1
256,645,19.545454545454547,186,0.107981220657277,5,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1
257,278,14.631578947368421,89,0.14285714285714285,5,5,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
258,285,11.4,72,0.09574468085106383,5,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
259,342,17.1,84,0.08579881656804733,7,5,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2
260,499,18.48148148148148,136,0.0951417004048583,8,7,7,5,5,4,3,2,2,2,2,2,2,2,2,1,1,1
261,892,19.822222222222223,225,0.11060948081264109,15,13,10,9,9,8,3,3,2,2,2,2,2,2,2,2,2,1
262,226,14.125,80,0.13761467889908258,4,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
263,524,18.714285714285715,139,0.1017274472168906,12,10,7,6,6,5,5,4,2,2,2,2,1,1,1,1,1,1
264,558,26.571428571428573,129,0.10564663023679417,11,6,5,5,4,4,2,2,2,2,2,1,1,1,1,1,1,1
265,780,18.13953488372093,228,0.10546875,9,8,7,6,6,5,3,2,2,2,2,2,1,1,1,1,1,1
266,267,12.714285714285714,88,0.11196911196911197,5,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
267,377,16.391304347826086,131,0.13821138211382114,9,5,4,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1
268,234,10.636363636363637,74,0.15859030837004406,5,5,3,3,2,2,3,3,2,2,1,1,1,1,1,1,1,1
269,135,16.875,36,0.1037037037037037,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
270,547,9.271186440677965,222,0.13076923076923078,17,6,5,5,4,4,3,2,2,1,1,1,1,1,1,1,1,1
271,322,13.416666666666666,95,0.10031347962382445,5,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1
272,257,14.277777777777779,89,0.1541501976284585,5,5,3,3,3,3,3,2,2,2,1,1,2,1,1,1,1,1
273,479,15.451612903225806,138,0.07610993657505286,10,10,6,5,4,4,2,2,2,2,1,1,1,1,1,1,1,1
274,370,14.8,129,0.14917127071823205,4,4,4,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1
275,598,29.9,151,0.12564543889845095,6,5,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1
276,311,14.136363636363637,100,0.10855263157894737,10,9,4,3,3,3,6,2,2,2,2,1,1,1,1,1,1,1
277,408,15.11111111111111,108,0.07692307692307693,8,7,7,4,3,3,3,2,2,2,2,1,2,1,1,1,1,1
278,107,13.375,25,0.028846153846153848,6,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
279,288,19.2,71,0.07885304659498207,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1
280,631,12.877551020408163,206,0.10593900481540931,11,9,6,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2
281,105,15.0,34,0.12871287128712872,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
282,283,13.476190476190476,89,0.11870503597122302,3,3,3,3,3,2,2,2,2,2,1,1,2,1,1,1,1,1
283,313,19.5625,81,0.10714285714285714,5,5,4,3,3,3,3,2,2,2,1,1,2,1,1,1,1,1
284,355,18.68421052631579,101,0.13675213675213677,5,4,4,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1
285,345,16.428571428571427,109,0.12684365781710916,5,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
286,108,27.0,29,0.16981132075471697,3,3,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1
287,363,16.5,114,0.13445378151260504,5,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
288,1052,20.23076923076923,211,0.07957813998082454,13,12,9,9,8,6,5,4,3,3,2,2,2,2,2,1,1,1
289,373,16.954545454545453,102,0.11141304347826086,8,5,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1
290,223,22.3,53,0.06334841628959276,8,6,5,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1
291,525,20.192307692307693,151,0.1324376199616123,6,6,5,5,4,4,2,2,2,2,2,1,2,2,2,1,1,1
292,317,18.647058823529413,82,0.08945686900958466,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
293,161,13.416666666666666,36,0.08695652173913043,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
294,485,15.15625,149,0.12210526315789473,6,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
295,479,19.958333333333332,130,0.11440677966101695,6,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1
296,312,14.857142857142858,115,0.1437908496732026,8,5,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1
297,590,21.85185185185185,142,0.11945392491467577,9,6,6,5,4,4,2,2,2,2,2,1,2,1,1,1,1,1
298,239,14.058823529411764,80,0.11255411255411256,6,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1
299,673,17.256410256410255,193,0.1062874251497006,11,11,9,7,6,6,2,2,2,2,2,2,1,1,1,1,1,1
300,1299,12.861386138613861,334,0.07984496124031008,17,16,14,11,8,7,6,4,3,3,3,3,3,2,1,1,1,1
301,439,12.911764705882353,139,0.10648148148148148,6,5,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1
302,781,18.595238095238095,244,0.08129032258064516,20,20,10,9,8,7,6,5,5,5,5,4,4,4,3,3,3,3
303,245,20.416666666666668,80,0.0954356846473029,6,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
304,485,13.108108108108109,151,0.12159329140461216,6,5,5,5,4,4,2,2,2,2,2,2,2,2,1,1,1,1
305,223,15.928571428571429,83,0.10328638497652583,5,4,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1
306,239,14.9375,71,0.11392405063291139,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
307,334,15.181818181818182,85,0.0856269113149847,9,6,5,5,4,4,5,3,3,3,3,2,3,2,2,1,1,1
308,630,21.0,167,0.09584664536741214,12,6,6,4,4,4,6,2,2,2,2,2,2,2,1,1,1,1
309,319,13.291666666666666,101,0.13694267515923567,5,4,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1
310,309,16.263157894736842,94,0.11513157894736842,7,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
311,291,13.857142857142858,95,0.1453900709219858,4,3,3,3,3,2,3,2,2,2,1,1,2,1,1,1,1,1
312,159,31.8,33,0.038461538461538464,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
313,578,21.40740740740741,133,0.09473684210526316,12,6,5,5,5,4,4,3,2,2,2,2,1,1,1,1,1,1
314,160,10.666666666666666,30,0.0440251572327044,5,3,3,3,3,3,3,2,1,1,1,1,2,1,1,1,1,1
315,362,15.73913043478261,96,0.08659217877094973,6,6,5,4,3,3,6,2,2,2,2,1,1,1,1,1,1,1
316,432,16.0,127,0.11267605633802817,6,5,4,4,4,4,3,2,2,2,1,1,1,1,1,1,1,1
317,144,18.0,40,0.13986013986013987,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
318,229,12.052631578947368,80,0.11504424778761062,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
319,1207,23.666666666666668,365,0.16400336417157274,17,14,12,11,10,5,6,4,3,3,3,2,2,2,1,1,1,1
320,696,19.333333333333332,161,0.10885341074020319,18,15,9,6,6,5,3,3,3,2,2,2,2,2,1,1,1,1
321,135,22.5,37,0.14074074074074075,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1
322,148,24.666666666666668,30,0.06756756756756757,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
323,355,18.68421052631579,101,0.1206896551724138,7,7,5,5,5,4,4,2,2,2,2,1,1,1,1,1,1,1
324,690,16.829268292682926,167,0.09037900874635568,10,8,7,6,6,5,2,2,2,2,1,1,1,1,1,1,1,1
325,238,18.307692307692307,86,0.15418502202643172,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
326,301,17.705882352941178,97,0.11683848797250859,9,8,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1
327,779,25.966666666666665,161,0.08723958333333333,7,7,5,5,5,4,3,3,2,2,2,2,1,1,1,1,1,1
328,312,18.352941176470587,101,0.12582781456953643,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
329,586,13.627906976744185,177,0.09059233449477352,7,7,5,4,3,3,2,2,2,2,1,1,2,1,1,1,1,1
330,461,15.89655172413793,146,0.15570175438596492,8,8,7,6,6,6,6,3,3,2,2,2,3,1,1,1,1,1
331,822,16.775510204081634,264,0.13070283600493218,12,9,7,7,7,6,3,3,3,3,2,2,3,3,2,1,1,1
332,254,18.142857142857142,84,0.13438735177865613,5,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
333,106,21.2,29,0.1320754716981132,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
334,191,17.363636363636363,46,0.12105263157894737,8,7,4,2,2,2,4,2,2,1,1,1,1,1,1,1,1,1
335,348,13.384615384615385,105,0.10557184750733138,8,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1
336,464,16.0,174,0.16964285714285715,7,7,7,6,6,5,2,2,2,2,2,1,1,1,1,1,1,1
337,486,18.692307692307693,118,0.12422360248447205,10,7,5,5,4,4,4,4,3,2,2,2,2,2,2,2,2,2
338,251,12.55,52,0.06374501992031872,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
339,506,21.083333333333332,183,0.1646586345381526,9,8,6,6,5,4,3,3,2,2,2,2,1,1,1,1,1,1
340,584,20.137931034482758,183,0.13368055555555555,17,15,8,6,5,4,13,5,2,2,2,2,5,2,2,2,1,1
341,384,16.695652173913043,97,0.10026385224274406,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
342,184,11.5,67,0.143646408839779,5,5,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1
343,905,21.547619047619047,235,0.09943502824858758,14,10,6,6,6,5,3,3,2,2,2,2,2,2,2,1,1,1
344,209,11.0,86,0.16019417475728157,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
345,204,12.0,70,0.15422885572139303,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
346,285,19.0,85,0.14285714285714285,6,6,5,5,4,3,3,2,2,2,2,2,2,1,1,1,1,1
347,427,15.25,128,0.09198113207547169,4,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1
348,369,14.192307692307692,118,0.13186813186813187,6,5,5,4,3,3,3,2,2,2,1,1,2,1,1,1,1,1
349,184,13.142857142857142,57,0.13812154696132597,4,4,4,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1
350,731,17.404761904761905,212,0.10027472527472528,18,9,7,7,7,6,3,2,2,2,2,2,2,1,1,1,1,1
351,341,17.94736842105263,101,0.11869436201780416,4,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
352,568,17.75,144,0.09252669039145907,9,5,4,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1
353,247,13.0,76,0.13991769547325103,5,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
354,207,29.571428571428573,54,0.06435643564356436,5,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
355,445,15.344827586206897,112,0.08636363636363636,6,5,5,5,4,4,2,2,2,2,2,2,1,1,1,1,1,1
356,563,17.060606060606062,153,0.10526315789473684,9,7,6,5,5,5,3,3,2,2,2,2,3,2,2,1,1,1
357,606,16.833333333333332,185,0.13006756756756757,9,7,6,6,5,4,6,3,3,3,2,2,2,1,1,1,1,1
358,265,20.384615384615383,54,0.07224334600760456,5,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
359,528,17.6,186,0.1378640776699029,8,6,4,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1
360,211,17.583333333333332,72,0.09047619047619047,6,5,5,4,4,3,4,3,2,2,2,1,2,2,1,1,1,1
361,253,14.055555555555555,56,0.06854838709677419,6,4,4,4,4,4,4,3,2,2,2,2,3,2,2,1,1,1
362,491,14.441176470588236,132,0.09147609147609148,7,5,5,5,4,4,2,2,2,2,2,2,2,1,1,1,1,1
363,267,14.833333333333334,80,0.13307984790874525,4,3,3,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1
364,344,15.636363636363637,126,0.14836795252225518,6,4,3,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1
365,465,14.53125,153,0.1137855579868709,10,4,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1
366,421,14.033333333333333,164,0.17892156862745098,7,5,5,5,4,3,2,2,1,1,1,1,1,1,1,1,1,1
367,95,23.75,28,0.1368421052631579,5,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
368,432,17.28,127,0.10328638497652583,6,5,4,3,3,3,3,2,2,2,1,1,2,2,1,1,1,1
369,187,11.6875,73,0.20108695652173914,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
370,447,10.902439024390244,141,0.09655172413793103,5,5,4,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1
371,164,27.333333333333332,42,0.09937888198757763,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
372,155,31.0,40,0.1118421052631579,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
373,193,14.846153846153847,65,0.1631578947368421,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1
374,650,23.214285714285715,167,0.10641627543035993,14,7,6,6,5,5,4,2,2,2,2,2,2,1,1,1,1,1
375,597,15.710526315789474,176,0.13412563667232597,9,9,7,7,6,4,7,3,2,2,2,1,2,1,1,1,1,1
376,402,23.647058823529413,121,0.12342569269521411,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2
377,382,19.1,101,0.08823529411764706,7,7,6,5,5,4,5,4,3,3,2,2,3,1,1,1,1,1
378,143,47.666666666666664,28,0.1258741258741259,4,3,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1
379,241,14.176470588235293,81,0.15126050420168066,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
380,605,13.152173913043478,161,0.07525083612040134,19,12,6,5,5,5,3,2,2,2,2,2,1,1,1,1,1,1
381,247,13.722222222222221,79,0.14049586776859505,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
382,806,17.91111111111111,219,0.11712846347607053,9,7,7,6,4,4,7,3,3,2,2,2,1,1,1,1,1,1
383,405,21.31578947368421,137,0.1388888888888889,6,6,5,4,4,4,3,3,3,2,2,2,3,1,1,1,1,1
384,97,19.4,18,0.041237113402061855,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
385,196,12.25,73,0.14659685863874344,4,4,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
386,607,15.564102564102564,234,0.15034965034965034,12,10,5,5,5,5,4,3,3,3,2,2,2,1,1,1,1,1
387,121,15.125,21,0.041666666666666664,6,4,4,3,3,2,3,2,2,2,1,1,2,1,1,1,1,1
388,351,15.954545454545455,105,0.11046511627906977,5,4,4,4,4,3,2,2,2,2,2,2,2,1,1,1,1,1
389,201,16.75,54,0.061224489795918366,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
390,560,13.658536585365853,179,0.1213235294117647,7,5,4,4,3,3,2,2,2,1,1,1,2,1,1,1,1,1
391,260,16.25,78,0.13654618473895583,10,8,6,4,4,3,8,2,2,2,2,2,2,2,2,1,1,1
392,350,15.909090909090908,99,0.15406976744186046,10,8,6,4,3,3,6,2,2,2,2,2,2,2,2,1,1,1
393,116,38.666666666666664,39,0.17699115044247787,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
394,794,16.893617021276597,226,0.09424083769633508,16,11,8,8,7,7,5,3,3,3,3,2,3,2,2,2,2,2
395,87,17.4,30,0.16279069767441862,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396,349,16.61904761904762,122,0.16470588235294117,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1
397,328,14.26086956521739,102,0.13125,5,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
398,157,17.444444444444443,57,0.1337579617834395,5,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1
399,135,15.0,30,0.08148148148148149,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
400,1055,39.074074074074076,332,0.12058823529411765,13,13,13,12,11,10,5,4,3,3,3,3,3,2,2,2,2,2
401,501,29.470588235294116,102,0.08853118712273642,19,7,5,5,5,4,3,3,2,2,2,2,2,1,1,1,1,1
402,361,20.055555555555557,144,0.12931034482758622,9,7,6,5,4,4,3,2,2,2,2,1,2,1,1,1,1,1
403,306,14.571428571428571,102,0.1357615894039735,6,4,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1
404,462,11.846153846153847,131,0.08733624454148471,13,11,9,9,7,5,9,4,4,3,3,3,3,3,3,2,1,1
405,483,15.09375,167,0.13636363636363635,13,11,11,8,5,5,3,3,2,2,2,2,2,1,1,1,1,1
406,254,13.368421052631579,78,0.112,7,4,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1
407,310,16.31578947368421,101,0.15460526315789475,4,4,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
408,303,10.821428571428571,95,0.08970099667774087,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
409,232,13.647058823529411,83,0.14798206278026907,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
410,126,15.75,31,0.15079365079365079,6,5,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1
411,352,14.08,156,0.24242424242424243,9,9,6,5,4,4,4,2,2,2,2,1,1,1,1,1,1,1
412,276,16.235294117647058,82,0.10869565217391304,5,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1
413,323,17.944444444444443,74,0.05625,14,7,3,3,3,3,7,3,2,2,2,2,3,2,2,1,1,1
414,223,17.153846153846153,67,0.12556053811659193,4,4,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1
415,264,13.894736842105264,59,0.07224334600760456,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
416,247,20.583333333333332,72,0.06072874493927125,9,9,7,6,6,6,7,7,5,4,2,2,7,4,3,1,1,1
417,537,18.517241379310345,137,0.12571428571428572,10,9,6,5,5,5,5,2,2,2,2,2,2,1,1,1,1,1
418,294,18.375,71,0.06597222222222222,4,4,4,4,3,3,2,2,2,2,2,1,2,1,1,1,1,1
419,298,14.9,93,0.10884353741496598,4,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1
420,291,13.857142857142858,100,0.1543859649122807,6,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1
421,347,28.916666666666668,86,0.12023460410557185,5,5,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1
422,227,14.1875,84,0.19090909090909092,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
423,376,17.09090909090909,90,0.11466666666666667,7,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1
424,569,16.735294117647058,163,0.13143872113676733,6,5,5,5,4,4,3,2,2,2,2,2,2,1,1,1,1,1
425,571,12.688888888888888,143,0.09929078014184398,10,7,5,5,5,5,5,2,2,2,2,2,2,2,2,1,1,1
426,230,16.428571428571427,72,0.13656387665198239,5,5,4,3,3,3,2,2,2,2,2,1,2,1,1,1,1,1
427,524,18.714285714285715,166,0.14971209213051823,6,5,5,5,3,3,3,2,2,2,1,1,2,1,1,1,1,1
428,238,10.347826086956522,82,0.11538461538461539,6,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
429,528,22.956521739130434,177,0.1556420233463035,12,7,4,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1
430,329,14.304347826086957,108,0.1411042944785276,5,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
431,382,21.22222222222222,74,0.0855614973262032,9,8,7,6,5,4,3,2,2,2,2,2,2,1,1,1,1,1
432,603,19.451612903225808,176,0.12040133779264214,10,9,7,7,7,7,3,2,2,2,2,2,2,2,2,2,2,1
433,639,21.3,146,0.07244094488188976,11,8,8,7,6,6,3,3,2,2,2,2,2,2,2,2,1,1
434,206,14.714285714285714,73,0.1625615763546798,6,5,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1
435,586,21.703703703703702,169,0.1245674740484429,9,9,9,5,5,5,8,4,3,2,2,2,3,3,1,1,1,1
436,375,18.75,101,0.10298102981029811,7,5,4,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1
437,290,18.125,92,0.15384615384615385,4,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1
438,360,20.0,112,0.13165266106442577,6,5,3,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1
439,21,10.5,6,0.14285714285714285,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440,447,12.416666666666666,145,0.12837837837837837,12,9,7,6,5,4,2,2,2,2,2,2,2,2,2,2,2,2
441,126,15.75,33,0.08130081300813008,5,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
442,169,15.363636363636363,43,0.10059171597633136,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
443,192,24.0,55,0.12631578947368421,5,5,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
444,303,23.307692307692307,60,0.06557377049180328,6,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,1
445,198,19.8,66,0.13020833333333334,4,4,3,3,2,2,4,2,1,1,1,1,2,1,1,1,1,1
446,241,17.214285714285715,90,0.16942148760330578,6,5,5,4,4,3,3,2,2,2,2,1,2,2,1,1,1,1
447,18,18.0,4,0.16666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448,211,23.444444444444443,80,0.20772946859903382,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1
449,268,17.866666666666667,92,0.0946969696969697,7,6,6,5,5,3,2,2,2,2,2,2,2,2,1,1,1,1
450,152,16.88888888888889,66,0.08783783783783784,6,6,5,5,4,4,3,3,2,2,2,2,3,2,2,2,1,1
451,144,14.4,56,0.10218978102189781,6,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1
452,1903,18.475728155339805,719,0.17226666666666668,32,25,22,18,15,14,8,4,3,3,3,3,2,2,2,2,2,1
453,122,17.428571428571427,37,0.1652892561983471,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
454,114,19.0,31,0.13274336283185842,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
455,27,9.0,16,0.34782608695652173,3,3,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1
456,140,23.333333333333332,41,0.14388489208633093,5,5,4,3,2,2,5,2,2,2,1,1,2,2,1,1,1,1
457,153,21.857142857142858,49,0.1,5,4,4,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1
458,176,25.142857142857142,56,0.1411764705882353,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
459,305,15.25,94,0.09836065573770492,9,8,8,7,7,7,6,4,4,3,3,3,3,3,2,2,2,2
